34;3;8;0;1.29119;0.000341415;electron
25;4;8;0;1.12683;0.703125;electron
40;4;10;0;1.08886;0.00119781;muon
34;4;8;0;1.09625;0.00119781;muon
0;4;8;0;1.1649;0.746094;electron
33;4;8;0;1.02957;0.000341415;muon
40;6;8;0;1.08359;0.000341415;muon
37;2;8;0;1.38509;0.0017395;muon
0;6;9;0;1.41407;0.0017395;muon
24;4;8;0;1.39041;0.00112152;muon
28;4;8;0;1.43206;0.00112152;muon
26;4;8;0;1.30798;0.000774384;muon
26;5;8;0;1.31795;0.000774384;muon
38;4;8;0;0.934316;0.365234;electron
34;4;8;0;1.16517;0.00037384;muon
32;4;8;0;1.23168;0.00037384;muon
23;4;10;0;1.19812;0.00151825;muon
33;5;8;0;1.27087;0.00151825;muon
0;5;3;0;0.716807;0.0476074;electron
0;4;6;0;0.765016;0.828125;electron
23;4;9;0;1.40403;0.617188;electron
17;4;8;0;1.26177;0.574219;electron
25;4;8;0;1.72987;0.000648499;electron
20;4;8;0;0.782666;0.832031;electron
35;2;9;0;1.36135;0.000648499;muon
24;4;8;0;1.40051;0.000648499;muon
33;5;8;0;1.82458;0.00102997;muon
19;3;9;0;1.86265;0.00102997;muon
35;5;9;0;0.744766;0.0219727;electron
32;4;8;0;1.52711;0.000835419;muon
35;4;6;0;1.56101;0.000835419;muon
35;3;8;0;0.492845;0.683594;muon
33;2;9;0;0.493987;0.683594;muon
24;3;7;0;1.43522;0.000846863;muon
19;5;8;0;1.46732;0.000846863;muon
35;4;8;0;1.7126;0.000591278;electron
0;1;11;0;1.63112;0.574219;electron
30;3;8;0;0.754551;0.00631714;electron
33;3;8;1;1.71076;0.00112152;muon
19;4;9;0;1.72579;0.00112152;muon
39;4;6;0;0.958617;5.38826e-05;muon
22;4;8;0;0.975402;5.38826e-05;muon
24;4;8;0;1.09214;0.00144196;electron
38;4;9;0;1.88914;0.00354004;muon
36;4;6;0;1.98298;0.00354004;muon
0;3;8;0;0.804001;0.00128174;muon
23;4;6;0;0.824175;0.00128174;muon
30;4;12;0;1.03568;0.000629425;electron
34;4;9;0;1.70384;0.3125;electron
31;4;8;0;0.947584;0.000499725;electron
38;5;8;0;1.05369;0.0732422;electron
36;4;8;0;1.04788;0.000341415;muon
27;2;11;0;1.07579;0.000341415;muon
22;4;9;0;0.955872;0.000537872;electron
34;4;8;0;1.46808;0.000274658;electron
29;5;8;0;1.02788;0.000182152;muon
30;5;8;0;1.04977;0.000182152;muon
36;5;8;0;2.12062;0.632812;electron
28;4;8;0;1.46943;0.326172;electron
